User_ID,Age,Country
72921,29.0,usa
72922,77.0,italy
72923,79.0,usa
72924,76.0,usa
72925,21.0,canada
72926,30.0,usa
72927,7.0,australia
72928,64.0,usa
72929,71.0,usa
72930,65.0,usa
72931,51.0,usa
72932,42.0,germany
72933,21.0,usa
72934,43.0,australia
72935,41.0,usa
72936,42.0,usa
72937,17.0,usa
72938,20.0,usa
72939,19.0,usa
72940,41.0,usa
72941,22.0,usa
72942,53.0,usa
72943,12.0,usa
72944,14.0,usa
72945,32.0,france
72946,46.0,usa
72947,35.0,canada
72948,25.0,usa
72949,16.0,canada
72950,23.0,usa
72951,52.0,united kingdom
72952,44.0,usa
72953,37.0,usa
72954,44.0,usa
72955,68.0,united kingdom
72956,75.0,washtenaw
72957,23.0,usa
72958,50.0,canada
72959,26.0,india
72960,74.0,australia
72961,40.0,united kingdom
72962,21.0,usa
72963,64.0,usa
72964,20.0,usa
72965,59.0,usa
72966,34.0,usa
72967,40.0,spain
72968,45.0,usa
72969,63.0,usa
72970,30.0,usa
72971,23.0,malaysia
72972,40.0,new zealand
72973,36.0,canada
72974,40.0,usa
72975,21.0,usa
72976,8.0,usa
72977,59.0,usa
72978,29.0,usa
72979,27.0,usa
72980,52.0,usa
72981,55.0,united kingdom
72982,65.0,usa
72983,46.0,usa
72984,30.0,usa
72985,35.0,usa
72986,12.0,usa
72987,57.0,ireland
72988,42.0,usa
72989,17.0,united kingdom
72990,31.0,usa
72991,24.0,france
72992,44.0,france
72993,10.0,usa
72994,18.0,italy
72995,7.0,mexico
72996,61.0,usa
72997,34.0,usa
72998,62.0,usa
72999,42.0,germany
73000,64.0,france
73001,41.0,spain
73002,39.0,united kingdom
73003,37.0,usa
73004,24.0,netherlands
73005,12.0,usa
73006,20.0,malaysia
73007,67.0,indonesia
73008,57.0,usa
73009,22.0,italy
73010,62.0,usa
73011,17.0,usa
73012,50.0,usa
73013,61.0,germany
73014,57.0,germany
73015,30.0,germany
73016,65.0,zimbabwe
73017,59.0,usa
73018,22.0,belgium
73019,5.0,canada
73020,22.0,usa
73021,35.0,united kingdom
73022,65.0,usa
73023,55.0,usa
73024,26.0,usa
73025,74.0,usa
73026,43.0,usa
73027,38.0,finland
73028,15.0,germany
73029,74.0,new zealand
73030,5.0,usa
73031,20.0,egypt
73032,40.0,az
73033,29.0,usa
73034,77.0,germany
73035,30.0,usa
73036,21.0,usa
73037,34.0,canada
73038,36.0,canada
73039,24.0,usa
73040,24.0,canada
73041,18.0,united kingdom
73042,65.0,usa
73043,8.0,united kingdom
73044,27.0,canada
73045,18.0,canada
73046,22.0,netherlands
73047,20.0,germany
73048,37.0,usa
73049,41.0,belgium
73050,31.0,usa
73051,27.0,united kingdom
73052,68.0,israel
73053,36.0,usa
73054,76.0,usa
73055,37.0,usa
73056,31.0,usa
73057,42.0,usa
73058,44.0,usa
73059,66.0,usa
73060,57.0,azerbaijan
73061,25.0,germany
73062,16.0,canada
73063,32.0,germany
73064,26.0,spain
73065,50.0,canada
73066,39.0,finland
73067,47.0,usa
73068,32.0,netherlands
73069,13.0,germany
73070,34.0,australia
73071,70.0,usa
73072,41.0,usa
73073,38.0,canada
73074,27.0,usa
73075,35.0,italy
73076,26.0,united kingdom
73077,32.0,usa
73078,15.0,usa
73079,20.0,usa
73080,27.0,united kingdom
73081,24.0,germany
73082,20.0,usa
73083,19.0,usa
73084,44.0,usa
73085,55.0,canada
73086,14.0,usa
73087,57.0,usa
73088,27.0,germany
73089,27.0,usa
73090,13.0,usa
73091,52.0,usa
73092,14.0,spain
73093,19.0,usa
73094,30.0,usa
73095,27.0,united kingdom
73096,63.0,usa
73097,28.0,canada
73098,27.0,australia
73099,18.0,australia
73100,46.0,usa
73101,61.0,usa
73102,18.0,usa
73103,27.0,usa
73104,32.0,italy
73105,30.0,australia
73106,37.0,new zealand
73107,35.0,france
73108,35.0,usa
73109,39.0,usa
73110,68.0,usa
73111,25.0,usa
73112,22.0,bermuda
73113,31.0,usa
73114,24.0,usa
73115,19.0,usa
73116,32.0,usa
73117,32.0,usa
73118,42.0,usa
73119,18.0,united kingdom
73120,37.0,canada
73121,36.0,usa
73122,28.0,united kingdom
73123,24.0,spain
73124,30.0,usa
73125,35.0,usa
73126,21.0,usa
73127,21.0,usa
73128,31.0,usa
73129,16.0,usa
73130,34.0,usa
73131,42.0,canada
73132,16.0,usa
73133,50.0,usa
73134,27.0,netherlands
73135,29.0,usa
73136,56.0,usa
73137,9.0,az
73138,30.0,new zealand
73139,15.0,usa
73140,37.0,usa
73141,32.0,usa
73142,54.0,france
73143,29.0,canada
73144,25.0,usa
73145,61.0,united kingdom
73146,72.0,usa
73147,49.0,usa
73148,61.0,usa
73149,73.0,usa
73150,36.0,usa
73151,39.0,germany
73152,33.0,usa
73153,13.0,new zealand
73154,7.0,usa
73155,54.0,usa
73156,13.0,australia
73157,20.0,usa
73158,10.0,australia
73159,31.0,usa
73160,52.0,usa
73161,35.0,usa
73162,24.0,usa
73163,15.0,czech republic
73164,46.0,usa
73165,38.0,usa
73166,46.0,usa
73167,52.0,usa
73168,77.0,united kingdom
73169,25.0,usa
73170,11.0,usa
73171,27.0,usa
73172,45.0,usa
73173,78.0,usa
73174,58.0,usa
73175,22.0,sweden
73176,53.0,usa
73177,30.0,usa
73178,27.0,usa
73179,36.0,usa
73180,38.0,usa
73181,43.0,usa
73182,48.0,usa
73183,19.0,sweden
73184,57.0,usa
73185,44.0,netherlands
73186,25.0,usa
73187,48.0,usa
73188,54.0,usa
73189,39.0,usa
73190,49.0,usa
73191,33.0,usa
73192,43.0,usa
73193,20.0,usa
73194,37.0,usa
73195,26.0,usa
73196,35.0,usa
73197,43.0,usa
73198,31.0,usa
73199,63.0,usa
73200,50.0,usa
73201,30.0,usa
73202,53.0,usa
73203,60.0,united kingdom
73204,48.0,usa
73205,46.0,az
73206,55.0,usa
73207,72.0,usa
73208,14.0,brazil
73209,66.0,usa
73210,79.0,usa
73211,50.0,usa
73212,36.0,netherlands
73213,17.0,belgium
73214,74.0,sweden
73215,27.0,usa
73216,40.0,usa
73217,22.0,usa
73218,48.0,canada
73219,26.0,usa
73220,28.0,new zealand
73221,67.0,canada
73222,18.0,new zealand
73223,18.0,usa
73224,42.0,usa
73225,22.0,usa
73226,57.0,az
73227,60.0,az
73228,21.0,usa
73229,53.0,usa
73230,43.0,usa
73231,25.0,australia
73232,23.0,usa
73233,48.0,united kingdom
73234,77.0,az
73235,27.0,canada
73236,52.0,new zealand
73237,43.0,canada
73238,46.0,canada
73239,30.0,france
73240,40.0,usa
73241,23.0,greece
73242,75.0,usa
73243,63.0,usa
73244,36.0,usa
73245,42.0,italy
73246,26.0,portugal
73247,18.0,usa
73248,30.0,germany
73249,30.0,argentina
73250,36.0,usa
73251,74.0,usa
73252,58.0,united kingdom
73253,57.0,usa
73254,51.0,australia
73255,42.0,canada
73256,68.0,united kingdom
73257,24.0,canada
73258,28.0,united kingdom
73259,47.0,usa
73260,32.0,usa
73261,65.0,usa
73262,27.0,sweden
73263,66.0,usa
73264,54.0,usa
73265,33.0,usa
73266,57.0,usa
73267,21.0,usa
73268,29.0,germany
73269,28.0,usa
73270,14.0,usa
73271,14.0,australia
73272,28.0,canada
73273,39.0,usa
73274,7.0,usa
73275,36.0,usa
73276,74.0,united kingdom
73277,24.0,united kingdom
73278,23.0,usa
73279,41.0,united kingdom
73280,52.0,usa
73281,39.0,germany
73282,30.0,united kingdom
73283,45.0,united kingdom
73284,72.0,new zealand
73285,22.0,usa
73286,56.0,australia
73287,26.0,united kingdom
73288,38.0,united kingdom
73289,50.0,canada
73290,37.0,usa
73291,33.0,usa
73292,33.0,usa
73293,16.0,az
73294,34.0,usa
73295,51.0,usa
73296,36.0,united kingdom
73297,51.0,usa
73298,21.0,az
73299,69.0,spain
73300,63.0,usa
73301,69.0,usa
73302,18.0,usa
73303,40.0,usa
73304,51.0,usa
73305,65.0,usa
73306,23.0,united kingdom
73307,49.0,canada
73308,10.0,usa
73309,37.0,italy
73310,68.0,australia
73311,37.0,germany
73312,78.0,usa
73313,57.0,united kingdom
73314,64.0,germany
73315,59.0,new zealand
73316,27.0,canada
73317,24.0,usa
73318,44.0,usa
73319,31.0,usa
73320,34.0,usa
73321,33.0,usa
73322,26.0,germany
73323,41.0,usa
73324,34.0,canada
73325,34.0,canada
73326,17.0,usa
73327,34.0,germany
73328,40.0,france
73329,14.0,canada
73330,29.0,usa
73331,27.0,usa
73332,7.0,usa
73333,21.0,italy
73334,26.0,germany
73335,30.0,usa
73336,53.0,canada
73337,10.0,australia
73338,48.0,usa
73339,38.0,canada
73340,22.0,usa
73341,52.0,australia
73342,40.0,canada
73343,19.0,usa
73344,26.0,usa
73345,18.0,germany
73346,79.0,united kingdom
73347,75.0,usa
73348,20.0,united kingdom
73349,54.0,australia
73350,41.0,united kingdom
73351,34.0,australia
73352,78.0,usa
73353,26.0,czech republic
73354,24.0,canada
73355,15.0,usa
73356,27.0,mexico
73357,25.0,germany
73358,31.0,mexico
73359,35.0,spain
73360,26.0,usa
73361,26.0,spain
73362,45.0,philippines
73363,22.0,usa
73364,41.0,usa
73365,46.0,australia
73366,25.0,germany
73367,21.0,usa
73368,35.0,united kingdom
73369,67.0,usa
73370,38.0,usa
73371,50.0,austria
73372,17.0,usa
73373,44.0,finland
73374,13.0,netherlands
73375,49.0,united kingdom
73376,31.0,usa
73377,17.0,south korea
73378,34.0,usa
73379,40.0,united kingdom
73380,25.0,germany
73381,25.0,portugal
73382,43.0,italy
73383,47.0,usa
73384,25.0,france
73385,23.0,malta
73386,46.0,usa
73387,57.0,usa
73388,37.0,usa
73389,28.0,australia
73390,24.0,italy
73391,68.0,usa
73392,15.0,italy
73393,64.0,usa
73394,33.0,usa
73395,50.0,germany
73396,18.0,usa
73397,42.0,australia
73398,40.0,usa
73399,17.0,malaysia
73400,27.0,usa
73401,27.0,usa
73402,25.0,spain
73403,73.0,usa
73404,58.0,usa
73405,13.0,usa
73406,6.0,usa
73407,23.0,canada
73408,74.0,united kingdom
73409,16.0,usa
73410,31.0,sweden
73411,35.0,united kingdom
73412,14.0,brazil
73413,44.0,usa
73414,19.0,greece
73415,22.0,spain
73416,65.0,usa
73417,17.0,germany
73418,25.0,germany
73419,24.0,germany
73420,49.0,germany
73421,34.0,spain
73422,45.0,italy
73423,30.0,az
73424,24.0,japan
73425,6.0,italy
73426,21.0,netherlands
73427,51.0,cuba
73428,51.0,cuba
73429,36.0,usa
73430,46.0,honduras
73431,5.0,usa
73432,27.0,usa
73433,57.0,usa
73434,80.0,usa
73435,67.0,switzerland
73436,54.0,usa
73437,47.0,spain
73438,44.0,belgium
73439,19.0,italy
73440,17.0,usa
73441,14.0,spain
73442,44.0,usa
73443,70.0,usa
73444,38.0,canada
73445,16.0,australia
73446,66.0,canada
73447,11.0,usa
73448,13.0,usa
73449,30.0,spain
73450,25.0,usa
73451,17.0,canada
73452,18.0,netherlands
73453,28.0,usa
73454,27.0,usa
73455,22.0,usa
73456,76.0,usa
73457,22.0,spain
73458,57.0,malaysia
73459,41.0,usa
73460,37.0,usa
73461,32.0,ireland
73462,57.0,usa
73463,30.0,germany
73464,28.0,germany
73465,41.0,usa
73466,27.0,czech republic
73467,56.0,canada
73468,51.0,usa
73469,56.0,canada
73470,37.0,germany
73471,45.0,usa
73472,63.0,canada
73473,77.0,canada
73474,27.0,canada
73475,14.0,australia
73476,52.0,usa
73477,40.0,usa
73478,45.0,germany
73479,16.0,usa
73480,72.0,usa
73481,52.0,usa
73482,51.0,usa
73483,27.0,france
73484,21.0,switzerland
73485,30.0,france
73486,19.0,usa
73487,25.0,germany
73488,77.0,germany
73489,34.0,usa
73490,46.0,usa
73491,23.0,usa
73492,26.0,germany
73493,47.0,usa
73494,31.0,poland
73495,9.0,canada
73496,30.0,usa
73497,69.0,germany
73498,21.0,france
73499,56.0,canada
73500,23.0,spain
73501,22.0,spain
73502,63.0,spain
73503,21.0,italy
73504,24.0,brazil
73505,53.0,canada
73506,39.0,spain
73507,27.0,australia
73508,24.0,usa
73509,28.0,usa
73510,33.0,usa
73511,21.0,az
73512,37.0,spain
73513,29.0,argentina
73514,21.0,usa
73515,29.0,usa
73516,25.0,spain
73517,14.0,usa
73518,53.0,united kingdom
73519,23.0,austria
73520,51.0,usa
73521,65.0,usa
73522,36.0,usa
73523,23.0,spain
73524,49.0,italy
73525,25.0,spain
73526,52.0,canada
73527,64.0,usa
73528,71.0,usa
73529,42.0,spain
73530,29.0,spain
73531,46.0,usa
73532,34.0,usa
73533,19.0,spain
73534,44.0,spain
73535,15.0,usa
73536,69.0,usa
73537,29.0,netherlands
73538,28.0,brazil
73539,20.0,usa
73540,31.0,denmark
73541,49.0,spain
73542,25.0,canada
73543,72.0,usa
73544,48.0,philippines
73545,62.0,usa
73546,20.0,usa
73547,49.0,australia
73548,17.0,usa
73549,54.0,netherlands
73550,34.0,usa
73551,46.0,spain
73552,44.0,usa
73553,29.0,italy
73554,41.0,spain
73555,64.0,usa
73556,50.0,usa
73557,35.0,usa
73558,48.0,usa
73559,33.0,usa
73560,25.0,usa
73561,30.0,usa
73562,40.0,usa
73563,66.0,france
73564,19.0,usa
73565,28.0,canada
73566,15.0,usa
73567,23.0,spain
73568,31.0,greece
73569,44.0,ireland
73570,20.0,mexico
73571,24.0,spain
73572,32.0,italy
73573,18.0,united kingdom
73574,53.0,argentina
73575,25.0,mexico
73576,28.0,spain
73577,23.0,spain
73578,19.0,canada
73579,38.0,usa
73580,32.0,spain
73581,32.0,usa
73582,30.0,spain
73583,46.0,united kingdom
73584,30.0,canada
73585,44.0,usa
73586,66.0,usa
73587,38.0,russia
73588,38.0,usa
73589,28.0,spain
73590,53.0,spain
73591,53.0,usa
73592,47.0,az
73593,55.0,united kingdom
73594,33.0,usa
73595,40.0,usa
73596,26.0,greece
73597,42.0,usa
73598,60.0,germany
73599,42.0,usa
73600,35.0,indonesia
73601,29.0,spain
73602,15.0,spain
73603,56.0,az
73604,62.0,usa
73605,39.0,italy
73606,35.0,usa
73607,35.0,spain
73608,18.0,pakistan
73609,59.0,usa
73610,25.0,spain
73611,33.0,spain
73612,76.0,usa
73613,55.0,canada
73614,16.0,united kingdom
73615,55.0,united kingdom
73616,56.0,usa
73617,20.0,usa
73618,43.0,usa
73619,36.0,italy
73620,25.0,china
73621,32.0,usa
73622,27.0,usa
73623,41.0,spain
73624,45.0,usa
73625,39.0,az
73626,65.0,libya
73627,48.0,netherlands
73628,49.0,united kingdom
73629,36.0,usa
73630,25.0,canada
73631,59.0,usa
73632,47.0,usa
73633,17.0,chile
73634,27.0,france
73635,28.0,united kingdom
73636,29.0,united kingdom
73637,72.0,usa
73638,47.0,usa
73639,77.0,usa
73640,59.0,usa
73641,65.0,germany
73642,25.0,netherlands
73643,42.0,germany
73644,31.0,spain
73645,45.0,united kingdom
73646,64.0,netherlands
73647,25.0,france
73648,30.0,usa
73649,71.0,canada
73650,75.0,south africa
73651,50.0,usa
73652,22.0,united kingdom
73653,74.0,united kingdom
73654,45.0,usa
73655,16.0,usa
73656,76.0,australia
73657,54.0,usa
73658,61.0,usa
73659,55.0,usa
73660,74.0,united kingdom
73661,48.0,usa
73662,38.0,az
73663,42.0,united kingdom
73664,78.0,australia
73665,57.0,usa
73666,60.0,usa
73667,32.0,usa
73668,76.0,usa
73669,72.0,usa
73670,77.0,usa
73671,15.0,united kingdom
73672,22.0,usa
73673,61.0,canada
73674,25.0,canada
73675,26.0,germany
73676,60.0,usa
73677,52.0,usa
73678,28.0,spain
73679,36.0,spain
73680,29.0,spain
73681,27.0,portugal
73682,34.0,spain
73683,41.0,netherlands
73684,56.0,netherlands
73685,27.0,canada
73686,52.0,netherlands
73687,41.0,vietnam
73688,33.0,usa
73689,39.0,usa
73690,9.0,usa
73691,20.0,usa
73692,17.0,usa
73693,52.0,usa
73694,28.0,united kingdom
73695,25.0,spain
73696,28.0,ireland
73697,34.0,united kingdom
73698,45.0,united kingdom
73699,73.0,spain
73700,29.0,canada
73701,45.0,usa
73702,59.0,az
73703,70.0,canada
73704,29.0,united kingdom
73705,53.0,canada
73706,27.0,spain
73707,30.0,venezuela
73708,77.0,italy
73709,15.0,australia
73710,6.0,netherlands
73711,30.0,italy
73712,27.0,italy
73713,20.0,usa
73714,21.0,united kingdom
73715,58.0,usa
73716,30.0,canada
73717,28.0,spain
73718,24.0,spain
73719,67.0,germany
73720,44.0,mexico
73721,43.0,united kingdom
73722,42.0,usa
73723,27.0,usa
73724,25.0,italy
73725,25.0,spain
73726,29.0,spain
73727,35.0,france
73728,27.0,costa rica
73729,54.0,singapore
73730,24.0,usa
73731,54.0,germany
73732,49.0,usa
73733,45.0,la argentina
73734,24.0,italy
73735,12.0,usa
73736,22.0,canada
73737,12.0,germany
73738,23.0,spain
73739,45.0,austria
73740,38.0,usa
73741,30.0,usa
73742,22.0,united kingdom
73743,56.0,canada
73744,74.0,usa
73745,19.0,usa
73746,16.0,usa
73747,25.0,usa
73748,55.0,usa
73749,28.0,netherlands
73750,20.0,spain
73751,19.0,brazil
73752,32.0,usa
73753,28.0,argentina
73754,25.0,malaysia
73755,13.0,australia
73756,21.0,turkey
73757,74.0,germany
73758,76.0,australia
73759,17.0,usa
73760,33.0,germany
73761,29.0,usa
73762,33.0,netherlands
73763,41.0,usa
73764,31.0,usa
73765,52.0,spain
73766,25.0,usa
73767,52.0,united kingdom
73768,63.0,usa
73769,37.0,canada
73770,21.0,china
73771,36.0,spain
73772,28.0,spain
73773,32.0,germany
73774,38.0,italy
73775,61.0,netherlands
73776,57.0,usa
73777,27.0,germany
73778,23.0,italy
73779,17.0,usa
73780,77.0,usa
73781,18.0,usa
73782,32.0,usa
73783,35.0,australia
73784,23.0,spain
73785,40.0,united kingdom
73786,35.0,australia
73787,53.0,usa
73788,72.0,usa
73789,45.0,spain
73790,61.0,italy
73791,30.0,spain
73792,23.0,united kingdom
73793,45.0,usa
73794,34.0,spain
73795,78.0,az
73796,26.0,usa
73797,58.0,usa
73798,33.0,usa
73799,68.0,usa
73800,63.0,usa
73801,74.0,usa
73802,59.0,usa
73803,18.0,usa
73804,38.0,germany
73805,47.0,az
73806,79.0,usa
73807,42.0,usa
73808,38.0,france
73809,28.0,ireland
73810,16.0,ireland
73811,11.0,usa
73812,25.0,australia
73813,74.0,usa
73814,42.0,usa
73815,59.0,united kingdom
73816,13.0,germany
73817,75.0,az
73818,69.0,usa
73819,29.0,az
73820,31.0,usa
73821,63.0,italy
73822,66.0,usa
73823,25.0,usa
73824,26.0,germany
73825,56.0,usa
73826,6.0,germany
73827,67.0,usa
73828,34.0,usa
73829,36.0,spain
73830,24.0,united kingdom
73831,52.0,usa
73832,27.0,united kingdom
73833,26.0,usa
73834,15.0,usa
73835,20.0,usa
73836,48.0,france
73837,45.0,usa
73838,14.0,usa
73839,21.0,usa
73840,53.0,usa
73841,31.0,usa
73842,18.0,germany
73843,69.0,usa
73844,34.0,australia
73845,45.0,italy
73846,64.0,united kingdom
73847,20.0,usa
73848,63.0,italy
73849,6.0,canada
73850,31.0,australia
73851,20.0,philippines
73852,19.0,spain
73853,37.0,spain
73854,37.0,germany
73855,49.0,usa
73856,69.0,singapore
73857,44.0,italy
73858,17.0,spain
73859,23.0,spain
73860,28.0,italy
73861,29.0,australia
73862,25.0,italy
73863,51.0,usa
73864,21.0,france
73865,52.0,mexico
73866,26.0,france
73867,29.0,united kingdom
73868,60.0,usa
73869,32.0,usa
73870,54.0,usa
73871,58.0,usa
73872,32.0,united kingdom
73873,49.0,usa
73874,14.0,spain
73875,19.0,usa
73876,24.0,usa
73877,27.0,switzerland
73878,32.0,usa
73879,19.0,australia
73880,27.0,france
73881,58.0,usa
73882,41.0,usa
73883,70.0,usa
73884,58.0,usa
73885,27.0,united kingdom
73886,44.0,canada
73887,38.0,australia
73888,21.0,italy
73889,17.0,australia
73890,54.0,australia
73891,24.0,panama
73892,56.0,usa
73893,27.0,usa
73894,40.0,canada
73895,42.0,united kingdom
73896,39.0,usa
73897,41.0,usa
73898,57.0,usa
73899,14.0,usa
73900,32.0,spain
73901,35.0,spain
73902,38.0,usa
73903,24.0,spain
73904,32.0,usa
73905,30.0,spain
73906,32.0,usa
73907,50.0,usa
73908,21.0,new zealand
73909,56.0,indonesia
73910,52.0,az
73911,32.0,australia
73912,23.0,canada
73913,41.0,usa
73914,28.0,usa
73915,22.0,usa
73916,7.0,new zealand
73917,40.0,finland
73918,34.0,united kingdom
73919,50.0,usa
73920,71.0,italy
73921,38.0,usa
73922,75.0,italy
73923,29.0,usa
73924,33.0,malaysia
73925,29.0,italy
73926,78.0,usa
73927,37.0,italy
73928,39.0,egypt
73929,29.0,usa
73930,19.0,france
73931,63.0,usa
73932,24.0,italy
73933,72.0,usa
73934,26.0,canada
73935,19.0,singapore
73936,53.0,usa
73937,41.0,singapore
73938,79.0,usa
73939,41.0,new zealand
73940,56.0,usa
73941,37.0,canada
73942,59.0,canada
73943,51.0,az
73944,37.0,usa
73945,36.0,usa
73946,12.0,usa
73947,49.0,usa
73948,19.0,australia
73949,64.0,sweden
73950,9.0,usa
73951,58.0,france
73952,15.0,australia
73953,29.0,australia
73954,20.0,usa
73955,21.0,canada
73956,15.0,usa
73957,36.0,usa
73958,25.0,usa
73959,35.0,usa
73960,21.0,spain
73961,25.0,usa
73962,17.0,australia
73963,70.0,usa
73964,26.0,france
73965,43.0,usa
73966,27.0,usa
73967,71.0,canada
73968,64.0,italy
73969,40.0,italy
73970,30.0,italy
73971,7.0,italy
73972,33.0,italy
73973,28.0,usa
73974,32.0,australia
73975,28.0,brazil
73976,5.0,united kingdom
73977,37.0,usa
73978,24.0,usa
73979,33.0,portugal
73980,70.0,usa
73981,16.0,usa
73982,33.0,usa
73983,35.0,australia
73984,32.0,spain
73985,68.0,italy
73986,33.0,italy
73987,37.0,usa
73988,23.0,spain
73989,42.0,usa
73990,60.0,usa
73991,59.0,austria
73992,24.0,spain
73993,45.0,usa
73994,67.0,usa
73995,31.0,canada
73996,53.0,usa
73997,23.0,usa
73998,28.0,germany
73999,20.0,usa
74000,21.0,italy
74001,24.0,united kingdom
74002,16.0,usa
74003,24.0,usa
74004,32.0,united kingdom
74005,30.0,australia
74006,41.0,usa
74007,37.0,united kingdom
74008,29.0,usa
74009,29.0,canada
74010,21.0,united kingdom
74011,22.0,usa
74012,44.0,australia
74013,61.0,usa
74014,28.0,norway
74015,21.0,canada
74016,35.0,usa
74017,62.0,spain
74018,31.0,united kingdom
74019,20.0,australia
74020,64.0,usa
74021,19.0,usa
74022,44.0,usa
74023,56.0,usa
74024,21.0,spain
74025,33.0,canada
74026,21.0,usa
74027,62.0,usa
74028,24.0,switzerland
74029,25.0,united kingdom
74030,15.0,usa
74031,36.0,usa
74032,11.0,united kingdom
74033,46.0,usa
74034,59.0,usa
74035,23.0,usa
74036,50.0,australia
74037,15.0,usa
74038,33.0,usa
74039,42.0,usa
74040,36.0,usa
74041,28.0,usa
74042,76.0,usa
74043,7.0,usa
74044,44.0,australia
74045,56.0,usa
74046,67.0,usa
74047,38.0,canada
74048,24.0,usa
74049,27.0,usa
74050,76.0,australia
74051,39.0,usa
74052,11.0,usa
74053,65.0,usa
74054,42.0,usa
74055,54.0,usa
74056,24.0,usa
74057,71.0,new zealand
74058,11.0,usa
74059,23.0,spain
74060,50.0,portugal
74061,23.0,spain
74062,25.0,usa
74063,26.0,spain
74064,52.0,brazil
74065,65.0,usa
74066,79.0,usa
74067,34.0,spain
74068,76.0,usa
74069,43.0,usa
74070,40.0,united kingdom
74071,30.0,canada
74072,27.0,switzerland
74073,23.0,argentina
74074,14.0,germany
74075,19.0,netherlands
74076,62.0,canada
74077,63.0,usa
74078,63.0,united kingdom
74079,55.0,philippines
74080,22.0,germany
74081,52.0,canada
74082,9.0,usa
74083,37.0,usa
74084,19.0,italy
74085,31.0,usa
74086,50.0,canada
74087,25.0,united kingdom
74088,16.0,usa
74089,29.0,united kingdom
74090,56.0,usa
74091,26.0,az
74092,65.0,united kingdom
74093,23.0,usa
74094,25.0,usa
74095,35.0,usa
74096,34.0,united kingdom
74097,13.0,usa
74098,29.0,usa
74099,42.0,argentina
74100,48.0,usa
74101,52.0,usa
74102,41.0,united kingdom
74103,43.0,usa
74104,53.0,usa
74105,49.0,usa
74106,64.0,usa
74107,20.0,canada
74108,27.0,usa
74109,71.0,usa
74110,21.0,australia
74111,31.0,usa
74112,50.0,australia
74113,29.0,usa
74114,28.0,usa
74115,37.0,usa
74116,13.0,canada
74117,75.0,usa
74118,35.0,usa
74119,37.0,usa
74120,28.0,usa
74121,42.0,united kingdom
74122,47.0,usa
74123,16.0,usa
74124,42.0,usa
74125,15.0,united kingdom
74126,26.0,united kingdom
74127,68.0,austria
74128,26.0,norway
74129,29.0,netherlands
74130,16.0,usa
74131,8.0,usa
74132,44.0,canada
74133,30.0,france
74134,17.0,usa
74135,16.0,canada
74136,70.0,usa
74137,35.0,usa
74138,23.0,spain
74139,51.0,usa
74140,78.0,ireland
74141,70.0,italy
74142,48.0,usa
74143,10.0,usa
74144,71.0,usa
74145,68.0,usa
74146,19.0,spain
74147,28.0,usa
74148,73.0,usa
74149,16.0,usa
74150,30.0,usa
74151,14.0,israel
74152,48.0,spain
74153,24.0,spain
74154,71.0,az
74155,12.0,australia
74156,17.0,australia
74157,13.0,usa
74158,26.0,canada
74159,73.0,sweden
74160,41.0,usa
74161,18.0,usa
74162,56.0,usa
74163,28.0,australia
74164,17.0,usa
74165,15.0,usa
74166,5.0,usa
74167,39.0,usa
74168,24.0,australia
74169,23.0,usa
74170,75.0,usa
74171,15.0,canada
74172,20.0,france
74173,41.0,australia
74174,8.0,usa
74175,23.0,usa
74176,31.0,usa
74177,39.0,united kingdom
74178,24.0,usa
74179,62.0,italy
74180,18.0,mexico
74181,34.0,usa
74182,18.0,usa
74183,17.0,finland
74184,34.0,spain
74185,28.0,usa
74186,33.0,usa
74187,26.0,usa
74188,29.0,usa
74189,21.0,usa
74190,25.0,germany
74191,14.0,italy
74192,39.0,germany
74193,52.0,usa
74194,79.0,south africa
74195,22.0,turkey
74196,27.0,usa
74197,16.0,usa
74198,55.0,usa
74199,14.0,australia
74200,31.0,spain
74201,39.0,italy
74202,34.0,switzerland
74203,60.0,italy
74204,77.0,usa
74205,28.0,italy
74206,30.0,brazil
74207,31.0,usa
74208,47.0,usa
74209,22.0,france
74210,19.0,australia
74211,13.0,canada
74212,27.0,usa
74213,29.0,usa
74214,56.0,usa
74215,26.0,france
74216,41.0,usa
74217,53.0,france
74218,28.0,netherlands
74219,24.0,australia
74220,62.0,united kingdom
74221,18.0,usa
74222,26.0,canada
74223,5.0,australia
74224,63.0,usa
74225,23.0,switzerland
74226,13.0,italy
74227,42.0,spain
74228,56.0,paraguay
74229,41.0,united kingdom
74230,20.0,bulgaria
74231,33.0,usa
74232,24.0,united kingdom
74233,15.0,australia
74234,31.0,australia
74235,53.0,usa
74236,42.0,germany
74237,25.0,denmark
74238,46.0,usa
74239,70.0,germany
74240,72.0,united kingdom
74241,33.0,canada
74242,57.0,united kingdom
74243,19.0,united kingdom
74244,53.0,usa
74245,12.0,usa
74246,40.0,canada
74247,39.0,united kingdom
74248,18.0,usa
74249,47.0,canada
74250,30.0,usa
74251,48.0,canada
74252,61.0,australia
74253,57.0,usa
74254,13.0,usa
74255,46.0,usa
74256,18.0,germany
74257,24.0,norway
74258,48.0,australia
74259,38.0,new zealand
74260,36.0,italy
74261,22.0,germany
74262,23.0,italy
74263,41.0,usa
74264,42.0,malaysia
74265,51.0,usa
74266,8.0,canada
74267,16.0,usa
74268,64.0,usa
74269,30.0,usa
74270,9.0,canada
74271,67.0,usa
74272,52.0,usa
74273,22.0,united kingdom
